gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
1897006561,d6cc311c-c5ab-4f23-9a20-10514f9eb9c4,urn:USGS:NAS:168365,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbyi,Lankester; 1880,US,Barton Pond located in the NW part of Ann Arbor; MI,Mi,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,42.312222,-83.757278,,,,,,,1999-12-31T00:00:00,31,12,1999,4408321,4408321,OCCURRENCE,,,168365,,,,CC0_1_0,,,,,2023-09-27T16:52:46.374Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_UNPARSABLE
1897005416,d6cc311c-c5ab-4f23-9a20-10514f9eb9c4,urn:USGS:NAS:236228,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbyi,Lankester; 1880,US,Sudbury Reservoir; near Southboro; Rt. 135,Ma,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,42.3083,-71.4911,,,,,,,2005-12-31T00:00:00,31,12,2005,4408321,4408321,OCCURRENCE,,,236228,,,,CC0_1_0,,,,,2023-09-27T16:55:08.197Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_UNPARSABLE
1897004905,d6cc311c-c5ab-4f23-9a20-10514f9eb9c4,urn:USGS:NAS:1786,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbyi,Lankester; 1880,US,Huron River near Ann Arbor; MI,Mi,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,42.295151,-83.74423,,,,,,,1933-12-31T00:00:00,31,12,1933,4408321,4408321,OCCURRENCE,,,1786,,,,CC0_1_0,,,,,2023-09-27T16:55:00.532Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_UNPARSABLE
1897004569,d6cc311c-c5ab-4f23-9a20-10514f9eb9c4,urn:USGS:NAS:155755,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbyi,Lankester; 1880,US,Mill Creek near Chelsea,Mi,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,42.265353,-83.999984,,,,,,,2002-12-31T00:00:00,31,12,2002,4408321,4408321,OCCURRENCE,,,155755,,,,CC0_1_0,,,,,2023-09-27T16:52:44.372Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_UNPARSABLE
1897004566,d6cc311c-c5ab-4f23-9a20-10514f9eb9c4,urn:USGS:NAS:168360,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbyi,Lankester; 1880,US,Dug Pond; cove at southern most end of pond off Windsor Ave; Natick; MA,Ma,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,42.276485,-71.364781,,,,,,,2005-12-31T00:00:00,31,12,2005,4408321,4408321,OCCURRENCE,,,168360,,,,CC0_1_0,,,,,2023-09-27T16:52:46.420Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_UNPARSABLE
1897004539,d6cc311c-c5ab-4f23-9a20-10514f9eb9c4,urn:USGS:NAS:168361,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbyi,Lankester; 1880,US,Dug Pond; cove at southern most end of pond off Windsor Ave; Natick; MA,Ma,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,42.276485,-71.364781,,,,,,,1999-12-31T00:00:00,31,12,1999,4408321,4408321,OCCURRENCE,,,168361,,,,CC0_1_0,,,,,2023-09-27T16:55:06.755Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_UNPARSABLE
1897003936,d6cc311c-c5ab-4f23-9a20-10514f9eb9c4,urn:USGS:NAS:155288,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbyi,Lankester; 1880,US,Beaver Lake,Ma,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,42.251389,-72.306944,,,,,,,1999-12-31T00:00:00,31,12,1999,4408321,4408321,OCCURRENCE,,,155288,,,,CC0_1_0,,,,,2023-09-27T16:52:44.422Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_UNPARSABLE
1897003776,d6cc311c-c5ab-4f23-9a20-10514f9eb9c4,urn:USGS:NAS:155724,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbyi,Lankester; 1880,US,Lake Brownwood,Mi,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,42.242778,-85.915556,,,,,,,2004-12-31T00:00:00,31,12,2004,4408321,4408321,OCCURRENCE,,,155724,,,,CC0_1_0,,,,,2023-09-27T16:52:44.968Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_UNPARSABLE
1897003773,d6cc311c-c5ab-4f23-9a20-10514f9eb9c4,urn:USGS:NAS:168379,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbyi,Lankester; 1880,US,Lake Brownwood,Mi,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,42.242778,-85.915556,,,,,,,1999-12-31T00:00:00,31,12,1999,4408321,4408321,OCCURRENCE,,,168379,,,,CC0_1_0,,,,,2023-09-27T16:52:46.426Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_UNPARSABLE
1897003762,d6cc311c-c5ab-4f23-9a20-10514f9eb9c4,urn:USGS:NAS:168380,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbyi,Lankester; 1880,US,Lake Brownwood,Mi,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,42.242778,-85.915556,,,,,,,2005-12-31T00:00:00,31,12,2005,4408321,4408321,OCCURRENCE,,,168380,,,,CC0_1_0,,,,,2023-09-27T16:55:06.750Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_UNPARSABLE
1897003688,d6cc311c-c5ab-4f23-9a20-10514f9eb9c4,urn:USGS:NAS:236237,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbyi,Lankester; 1880,US,Sprague Pond; near Dedham; McDonald St.,Ma,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,42.2417,-71.1661,,,,,,,2005-12-31T00:00:00,31,12,2005,4408321,4408321,OCCURRENCE,,,236237,,,,CC0_1_0,,,,,2023-09-27T16:52:48.364Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_UNPARSABLE
1897003307,d6cc311c-c5ab-4f23-9a20-10514f9eb9c4,urn:USGS:NAS:155450,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbyi,Lankester; 1880,US,Brace Lake; Marshall (aka Stuart Lake),Mi,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,42.233333,-84.9375,,,,,,,1999-12-31T00:00:00,31,12,1999,4408321,4408321,OCCURRENCE,,,155450,,,,CC0_1_0,,,,,2023-09-27T16:55:05.967Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_UNPARSABLE
1897003251,d6cc311c-c5ab-4f23-9a20-10514f9eb9c4,urn:USGS:NAS:156494,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbyi,Lankester; 1880,US,pond near Afton,Ny,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,42.228136,-75.526572,,,,,,,1999-12-31T00:00:00,31,12,1999,4408321,4408321,OCCURRENCE,,,156494,,,,CC0_1_0,,,,,2023-09-27T16:52:44.900Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY
1897003038,d6cc311c-c5ab-4f23-9a20-10514f9eb9c4,urn:USGS:NAS:236409,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbyi,Lankester; 1880,US,Eagle Lake; near Mattawan,Mi,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,42.218651,-85.720006,,,,,,,2002-12-31T00:00:00,31,12,2002,4408321,4408321,OCCURRENCE,,,236409,,,,CC0_1_0,,,,,2023-09-27T16:52:48.866Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_UNPARSABLE
1897001649,d6cc311c-c5ab-4f23-9a20-10514f9eb9c4,urn:USGS:NAS:236298,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbyi,Lankester; 1880,US,Three Mile Lake; Paw Paw; I-94,Mi,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,42.1914,-85.9053,,,,,,,1999-12-31T00:00:00,31,12,1999,4408321,4408321,OCCURRENCE,,,236298,,,,CC0_1_0,,,,,2023-09-27T16:52:48.687Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_UNPARSABLE
1897001640,d6cc311c-c5ab-4f23-9a20-10514f9eb9c4,urn:USGS:NAS:236299,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbyi,Lankester; 1880,US,Three Mile Lake; Paw Paw; I-94,Mi,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,42.1914,-85.9053,,,,,,,2005-12-31T00:00:00,31,12,2005,4408321,4408321,OCCURRENCE,,,236299,,,,CC0_1_0,,,,,2023-09-27T16:55:08.124Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_UNPARSABLE
1897001619,d6cc311c-c5ab-4f23-9a20-10514f9eb9c4,urn:USGS:NAS:236297,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbyi,Lankester; 1880,US,Three Mile Lake; Paw Paw; Paw Paw Road,Mi,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,42.1914,-85.9053,,,,,,,2002-12-31T00:00:00,31,12,2002,4408321,4408321,OCCURRENCE,,,236297,,,,CC0_1_0,,,,,2023-09-27T16:52:48.715Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_UNPARSABLE
1897001615,d6cc311c-c5ab-4f23-9a20-10514f9eb9c4,urn:USGS:NAS:1406685,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbyi,Lankester; 1880,US,Shafer Lake,Mi,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,42.19271,-86.10033,,,,,,,1961-12-31T00:00:00,31,12,1961,4408321,4408321,OCCURRENCE,,,1406685,,,,CC0_1_0,,,,,2023-09-27T16:54:04.783Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_UNPARSABLE
1897001549,d6cc311c-c5ab-4f23-9a20-10514f9eb9c4,urn:USGS:NAS:236300,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbyi,Lankester; 1880,US,Three Mile Lake; Paw Paw; Red Arrow Hwy,Mi,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,42.1914,-85.9053,,,,,,,2005-12-31T00:00:00,31,12,2005,4408321,4408321,OCCURRENCE,,,236300,,,,CC0_1_0,,,,,2023-09-27T16:52:48.524Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_UNPARSABLE
1897001496,d6cc311c-c5ab-4f23-9a20-10514f9eb9c4,urn:USGS:NAS:236225,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbyi,Lankester; 1880,US,Lake Winthrop; near Holliston; Rt. 16,Ma,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,42.1875,-71.4244,,,,,,,2005-12-31T00:00:00,31,12,2005,4408321,4408321,OCCURRENCE,,,236225,,,,CC0_1_0,,,,,2023-09-27T16:52:48.648Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_UNPARSABLE
1897001461,d6cc311c-c5ab-4f23-9a20-10514f9eb9c4,urn:USGS:NAS:1406684,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbyi,Lankester; 1880,US,Brown's Lake,Mi,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,42.18782,-84.4194,,,,,,,1959-12-31T00:00:00,31,12,1959,4408321,4408321,OCCURRENCE,,,1406684,,,,CC0_1_0,,,,,2023-09-27T16:54:03.548Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_UNPARSABLE
1897001303,d6cc311c-c5ab-4f23-9a20-10514f9eb9c4,urn:USGS:NAS:240711,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbyi,Lankester; 1880,US,Lake Erie drainage,Oh,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,42.178614,-81.111001,,,,,,,1933-12-31T00:00:00,31,12,1933,4408321,4408321,OCCURRENCE,,,240711,,,,CC0_1_0,,,,,2023-09-27T16:55:08.838Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY
1897001206,d6cc311c-c5ab-4f23-9a20-10514f9eb9c4,urn:USGS:NAS:236238,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbyi,Lankester; 1880,US,Upper Spectacle POnd; near Sandisfield or Otis; cold Spring Rd or Rt 23,Ma,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,42.1767,-73.1175,,,,,,,2005-12-31T00:00:00,31,12,2005,4408321,4408321,OCCURRENCE,,,236238,,,,CC0_1_0,,,,,2023-09-27T16:52:48.500Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_UNPARSABLE
1897001081,d6cc311c-c5ab-4f23-9a20-10514f9eb9c4,urn:USGS:NAS:236301,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbyi,Lankester; 1880,US,Eagle Lake; near Bloomingdale; border of Allegan/VanBuren Counties,Mi,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,42.17,-85.9756,,,,,,,1999-12-31T00:00:00,31,12,1999,4408321,4408321,OCCURRENCE,,,236301,,,,CC0_1_0,,,,,2023-09-27T16:55:08.471Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_UNPARSABLE
1897000862,d6cc311c-c5ab-4f23-9a20-10514f9eb9c4,urn:USGS:NAS:236407,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbyi,Lankester; 1880,US,Mudd Lake; near Portage; Rolling/Shaver Rd/US 131,Mi,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,42.162894,-85.696793,,,,,,,2005-12-31T00:00:00,31,12,2005,4408321,4408321,OCCURRENCE,,,236407,,,,CC0_1_0,,,,,2023-09-27T16:52:48.625Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_UNPARSABLE
1896998607,d6cc311c-c5ab-4f23-9a20-10514f9eb9c4,urn:USGS:NAS:1406682,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbyi,Lankester; 1880,US,Homer Lake,Mi,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,42.13837,-84.82327,,,,,,,1954-12-31T00:00:00,31,12,1954,4408321,4408321,OCCURRENCE,,,1406682,,,,CC0_1_0,,,,,2023-09-27T16:55:48.579Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_UNPARSABLE
1896998529,d6cc311c-c5ab-4f23-9a20-10514f9eb9c4,urn:USGS:NAS:1406683,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbyi,Lankester; 1880,US,Homer Lake,Mi,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,42.13837,-84.82327,,,,,,,1957-12-31T00:00:00,31,12,1957,4408321,4408321,OCCURRENCE,,,1406683,,,,CC0_1_0,,,,,2023-09-27T16:55:47.785Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_UNPARSABLE
1896998331,d6cc311c-c5ab-4f23-9a20-10514f9eb9c4,urn:USGS:NAS:236776,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbyi,Lankester; 1880,US,Caines Pond; near Avon; Route 24,Ma,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,42.130655,-71.041158,,,,,,,2001-12-31T00:00:00,31,12,2001,4408321,4408321,OCCURRENCE,,,236776,,,,CC0_1_0,,,,,2023-09-27T16:55:08.286Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_UNPARSABLE
1896998022,d6cc311c-c5ab-4f23-9a20-10514f9eb9c4,urn:USGS:NAS:236196,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbyi,Lankester; 1880,US,Carpenter Reservoir; near Northbridge; Rt. 146,Ma,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,42.125,-71.6894,,,,,,,2005-12-31T00:00:00,31,12,2005,4408321,4408321,OCCURRENCE,,,236196,,,,CC0_1_0,,,,,2023-09-27T16:52:48.608Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_UNPARSABLE
1896997648,d6cc311c-c5ab-4f23-9a20-10514f9eb9c4,urn:USGS:NAS:236195,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbyi,Lankester; 1880,US,Buffum pond; near Oxford; old Webster Rd.,Ma,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,42.1167,-71.8978,,,,,,,2005-12-31T00:00:00,31,12,2005,4408321,4408321,OCCURRENCE,,,236195,,,,CC0_1_0,,,,,2023-09-27T16:55:08.262Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_UNPARSABLE
1896997628,d6cc311c-c5ab-4f23-9a20-10514f9eb9c4,urn:USGS:NAS:236199,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbyi,Lankester; 1880,US,Prindle lake (Phillips Reservoir) near Charlton; Prindl Hill/ Rt. 169/Rt. 31,Ma,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,42.1133,-72.0011,,,,,,,2005-12-31T00:00:00,31,12,2005,4408321,4408321,OCCURRENCE,,,236199,,,,CC0_1_0,,,,,2023-09-27T16:52:48.611Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_UNPARSABLE
1896997530,d6cc311c-c5ab-4f23-9a20-10514f9eb9c4,urn:USGS:NAS:236410,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbyi,Lankester; 1880,US,Crispell Lake; near Clarklake; Crispell Rd,Mi,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,42.113097,-84.443563,,,,,,,2005-12-31T00:00:00,31,12,2005,4408321,4408321,OCCURRENCE,,,236410,,,,CC0_1_0,,,,,2023-09-27T16:55:08.367Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_UNPARSABLE
1896996633,d6cc311c-c5ab-4f23-9a20-10514f9eb9c4,urn:USGS:NAS:235950,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbyi,Lankester; 1880,US,Vineyard Lake; near Brooklyn,Mi,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,42.08551,-84.21036,,,,,,,2005-12-31T00:00:00,31,12,2005,4408321,4408321,OCCURRENCE,,,235950,,,,CC0_1_0,,,,,2023-09-27T16:52:48.723Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_UNPARSABLE
1896996624,d6cc311c-c5ab-4f23-9a20-10514f9eb9c4,urn:USGS:NAS:155764,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbyi,Lankester; 1880,US,Vineyard Lake; near Brooklyn,Mi,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,42.08551,-84.21036,,,,,,,2005-12-31T00:00:00,31,12,2005,4408321,4408321,OCCURRENCE,,,155764,,,,CC0_1_0,,,,,2023-09-27T16:52:44.314Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_UNPARSABLE
1896996531,d6cc311c-c5ab-4f23-9a20-10514f9eb9c4,urn:USGS:NAS:155417,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbyi,Lankester; 1880,US,Neponset Reservoir; Foxborough near North Street,Ma,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,42.084722,-71.245833,,,,,,,1999-12-31T00:00:00,31,12,1999,4408321,4408321,OCCURRENCE,,,155417,,,,CC0_1_0,,,,,2023-09-27T16:52:44.279Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_UNPARSABLE
1896996137,d6cc311c-c5ab-4f23-9a20-10514f9eb9c4,urn:USGS:NAS:155767,Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii,,SPECIES,Craspedacusta sowerbii Lankester; 1880,Craspedacusta sowerbyi,Lankester; 1880,US,Wampler's Lake about 12 miles southeast of Jackson; MI on the border of Jackson and Lenawee counties.,Mi,PRESENT,,c3ad790a-d426-4ac1-8e32-da61f81f0117,42.07391,-84.15634,,,,,,,2002-12-31T00:00:00,31,12,2002,4408321,4408321,OCCURRENCE,,,155767,,,,CC0_1_0,,,,,2023-09-27T16:55:06.822Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_UNPARSABLE
